productTitle,originalPrice,price,sold,tagText,discount_percent,tag_encoded,adjustable,bed,bedroom,bedside,black,cabinet,chair,chairs,closet,coffee,computer,desk,dining,drawer,drawers,dresser,fabric,frame,furniture,home,led,living,makeup,metal,mirror,modern,office,organizer,outdoor,patio,rack,rattan,room,sectional,set,shelf,shoe,simple,small,sofa,stand,stool,storage,table,tv,vanity,wardrobe,white,wicker,wood
Auto LED Nightstand With Wireless Charging Station & USB Ports Bedside Tables for the Bedroom Furniture Nightstands Mobile Home,117.38,117.38,21,Free shipping,0.0,93,0.0,0.0,0.36573035699183026,0.5485554617910104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368799549911371,0.4535029952973057,0.4961603979515305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Upgrade Large Version Mid-century Modern Lounge chair With ottoman genuine leather Walnut Black 38 Inch Height,699.75,699.75,1,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.677970471312571,0.0,0.5187171480162038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520853684235934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 Drawer Dresser for Bedroom Vanity Desk White Living Room Make Up Table Hallway Toilet Furniture Makeup 27.6 in Furnitures Home,187.88,187.88,6,Free shipping,0.0,93,0.0,0.0,0.24062604694265374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28796342096296446,0.0,0.3347190649354056,0.0,0.3298062859042842,0.0,0.0,0.22164441729825346,0.29837455641529154,0.0,0.25214633730517994,0.33690130800517887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2365282963649779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20992437485638535,0.0,0.3347190649354056,0.0,0.33329043506816985,0.0,0.0
Nordic Coffee Table Luxury Bed Side Table Personality Outdoor Balcony Tables Minimalist Square Tea Tables Living Room Furniture,109.89,61.61,2,Free shipping,43.93484393484394,93,0.0,0.39987981803945305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4391725300205775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704039867836739,0.0,0.0,0.3076160261166159,0.0,0.0,0.0,0.0,0.0,0.0,0.36585398567672495,0.0,0.0,0.0,0.2885621713547412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122113029163521,0.0,0.0,0.0,0.0,0.0,0.0
"Nightstand, 2 Drawer Dresser for Bedroom, End Tables with Fabric Storage Drawer, Small Furniture, Night Stand, Si",67.36,26.79,4,Free shipping,60.22862232779097,93,0.0,0.0,0.23192572164901162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6452332294959504,0.0,0.3178814672584497,0.3460743683557199,0.0,0.21363041152241932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32543146768863424,0.0,0.33519738748114897,0.0,0.2125266149667178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"7-Piece Patio Furniture Set, Wicker Outdoor Conversation Set with Washable Cushions and Glass Coffee Table, Brown",287.8,287.8,1,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3973932089540712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244679939378047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33104959768293873,0.34859997600458165,0.0,0.0,0.0,0.0,0.5846953068770704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23174183198450235,0.0,0.0,0.0,0.0,0.39436240537240097,0.0
"Dining Table Set with Bench,3 Piece Modern Kitchen Table with Right Seat Corner Bench and Bench for Family Dining Room Furniture",685.54,685.54,2,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7497639607932265,0.0,0.0,0.0,0.0,0.0,0.2253582772658442,0.0,0.0,0.0,0.0,0.0,0.0,0.2729465894448655,0.0,0.0,0.0,0.0,0.0,0.0,0.24049154967755862,0.0,0.2692618107928608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42688370905444034,0.0,0.0,0.0,0.0,0.0,0.0
"Patio Furniture Set,4 Piece Garden Conversation Set, Outdoor Wicker Rattan Table and Chairs, Black Patio Set, Sectional Sofa",121.07,121.07,1,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.252047458746578,0.0,0.0,0.23989840628715792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1598759458209197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21631061245858493,0.4555563567536409,0.0,0.2630874520855838,0.0,0.26668711393468514,0.5730673023806435,0.0,0.0,0.0,0.0,0.20240550929226694,0.0,0.0,0.0,0.15142207681174186,0.0,0.0,0.0,0.0,0.2576797375191045,0.0
"Patio Furniture Set, 3Pc Outdoor Wicker with 3'' Thicken Cushion, Rattan Chair Conversation Sets with Glass Coffee Table",149.04,149.04,1,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.2961980496411931,0.0,0.0,0.39882763998157245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2455631363953658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3322445547276453,0.34985828291698023,0.0,0.40409193233337554,0.0,0.0,0.2934029118965575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23257832759307973,0.0,0.0,0.0,0.0,0.39578589640747697,0.0
Smart Bedside Table Narrow Smart Nightstands Bedroom Furniture LED Ultra Narrow Smart Bedside Table with Wireless USB Charging,109.92,55.63,1,Free shipping,49.39046579330422,93,0.0,0.0,0.252120645097695,0.7563066847180144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23223227153316456,0.0,0.34203417138343606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4399047358587548,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Black Furniture Bedroom Vanity Table With 4 Drawers and Cushioned Stool for Women Girls Vanity Desk Set With Large Mirror,183.3,183.3,1,Free shipping,0.0,93,0.0,0.0,0.21987423577901113,0.0,0.3192917518773673,0.0,0.0,0.0,0.0,0.0,0.0,0.26312919121191797,0.0,0.0,0.25230654424622656,0.0,0.0,0.0,0.20252959929874936,0.0,0.0,0.0,0.0,0.0,0.33327712920057145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2419857273846803,0.0,0.0,0.0,0.0,0.0,0.0,0.3085211711220533,0.0,0.19182030407512188,0.0,0.6117051710605295,0.0,0.0,0.0,0.0
"Electric Standing Desk Adjustable Height, 48 * 24 Inch Sit Stand up Desk for Home Office Furniture Computer Desk",75.8,75.8,12,Free shipping,0.0,93,0.2964066703229612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3168782354008416,0.7362956027678424,0.0,0.0,0.0,0.0,0.0,0.0,0.188908032472793,0.2543053016151887,0.0,0.0,0.0,0.0,0.0,0.0,0.2852818074952649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2964066703229612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Lacquer Dressing Table Bedroom Mirrors Drawer Toiletries Dressing Table Cabinets Living Room Penteadeira Bedroom Furniture,21.2,21.2,8,Free shipping,0.0,93,0.0,0.0,0.5381754255393322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37431021598977154,0.0,0.0,0.0,0.0,0.24786090307657482,0.0,0.0,0.2819706430404418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2645052731524365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46950918740870173,0.0,0.0,0.0,0.3727126053060848,0.0,0.0
LED Bedside Table 2-piece Set Storage Locker Bedside Table With High-gloss Drawer Bedroom Use Furniture Home,100.0,100.0,2,Free shipping,0.0,93,0.0,0.0,0.21690248408588697,0.6506599195100934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30171877723901275,0.0,0.0,0.0,0.0,0.19979227231047622,0.26895751019807534,0.2942561938415552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23871512365742012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19875997536145804,0.37845544117157354,0.0,0.0,0.0,0.0,0.0,0.0
"4 Pieces Outdoor Patio Furniture Modern Conversation Black Bistro Set with Loveseat Tea Table for Home, Lawn and Balcony",181.98,84.99,2,Free shipping,53.297065611605674,93,0.0,0.0,0.0,0.0,0.4380979690019771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27788943996788457,0.3740908045129666,0.0,0.0,0.0,0.0,0.0,0.33657061902590973,0.0,0.0,0.3759817316268277,0.39591415769911986,0.0,0.0,0.0,0.0,0.33202691604577345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631952912486412,0.0,0.0,0.0,0.0,0.0,0.0
"4 Pieces Patio Conversation Set, Outside Rattan Sectional Sofa, Cushioned Furniture Set, Wicker Sofa Ideal for Garden, Backyard",486.32,237.16,1,Free shipping,51.23375555189998,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20743712924949495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29553946458645075,0.0,0.34135282529197436,0.0,0.3460233435266743,0.49569865127698337,0.0,0.0,0.0,0.0,0.5252374592848341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33433638026197804,0.0
4/5/6/7/8 Pieces Patio Furniture Set Rattan Outside Furniture Wicker Sofa Garden Conversation Sets,158.66,158.66,1,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5276724213925443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37589226542906434,0.0,0.4341616000054648,0.0,0.0,0.3152358844179544,0.0,0.0,0.0,0.0,0.3340208705037928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4252374875480156,0.0
"Living Room Convertible Sectional Sofa, L Shaped Couch for Small Apartment, Reversible Sectional Couch, Velvet Black",549.9,549.9,2,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.35276895400532976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2545581629147298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23879073257029076,0.7465176177319135,0.0,0.0,0.0,0.0,0.3408690960079288,0.2832894255432301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin 8 Drawer Double Dresser dressers for bedroom makeup vanity silla de maquillaje bedroom furniture,144.71,144.71,4,Free shipping,0.0,93,0.0,0.0,0.5643935839289304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3925453937105486,0.0,0.3867838791121595,0.0,0.0,0.2599358810615656,0.0,0.0,0.0,0.3951046428084797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3925453937105486,0.0,0.0,0.0,0.0
Modern Lift Top Coffee Table Wooden Furniture with Storage Shelf and Hidden Compartment for Living Room Office,66.12,66.12,18,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4290509959026233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26417203239041176,0.0,0.0,0.3005264522231328,0.0,0.0,0.0,0.3199565427216274,0.39894267016352714,0.0,0.0,0.0,0.0,0.0,0.281911728390148,0.0,0.0,0.42795016212925363,0.0,0.0,0.0,0.0,0.0,0.0,0.2628070947984874,0.25020322835144543,0.0,0.0,0.0,0.0,0.0,0.0
"Sofa Sectional Deep 3-Seat Couch with Ottoman,Chenille Sofa Sleeper Comfy Upholstered Furniture for Living Room,Beige Couch",1111.68,549.84,4,Free shipping,50.53972366148531,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28142020613355323,0.0,0.0,0.320148258572012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3003181525203016,0.46943361111200427,0.0,0.0,0.0,0.0,0.0,0.7125649809934481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid-Century Modern 2-Door Reeded TV Stand for TVs Up to 65” Mocha Furniture Cabinet Stands Table Supports Living Room Home,169.64,169.64,3,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.35878813508366947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255124748323664,0.343445300989478,0.0,0.29023411295378754,0.0,0.0,0.0,0.30899876757479033,0.0,0.0,0.0,0.0,0.0,0.0,0.27225690056672364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400304191292087,0.0,0.0,0.2416343436711493,0.46449678356885055,0.0,0.0,0.0,0.0,0.0
Vanity Desk With Stool Makeup Vanity Table Set 3 Color Lighting Modes Brightness Adjustable Dressers for Bedroom Furniture Girls,369.77,208.46,7,Free shipping,43.624415177001914,93,0.3314750281748677,0.0,0.22935019182512612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274469313175457,0.0,0.0,0.0,0.0,0.0,0.0,0.21125805069821718,0.0,0.0,0.0,0.3211139467189034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25241462601557335,0.0,0.0,0.0,0.0,0.0,0.0,0.32181755869784384,0.0,0.20008721521970527,0.0,0.6380679292691661,0.0,0.0,0.0,0.0
Small Japanese Luxury Coffee Tables Unusual Entryways Modern Corner Coffee Table Cute Round Mesa De Centro Living Room Furniture,314.56,151.28,15,Free shipping,51.90742624618515,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7517860134990754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23144199757761474,0.0,0.0,0.26329222589559775,0.0,0.0,0.0,0.2803149929061476,0.0,0.0,0.0,0.0,0.0,0.0,0.24698380433682107,0.0,0.0,0.0,0.0,0.0,0.35256454556128697,0.0,0.0,0.0,0.0,0.21920388182669862,0.0,0.0,0.0,0.0,0.0,0.0
1pc Swing chair sunshade waterproof sunscreen garden swing canopy for picnics meeting activities outdoor furniture accessories,13.35,10.85,5,Free shipping,18.726591760299627,93,0.0,0.0,0.0,0.0,0.0,0.0,0.5826641633161489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48305800656830694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6535728230865676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patio Porch Furniture Sets 3 Pieces PE Rattan Wicker Chairs with Table Outdoor Garden Furniture Sets (Brown/Beige),121.51,121.51,1,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37149679117918344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495154609640173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33496970517669467,0.3527279054381873,0.0,0.4074063924055902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23448599146555157,0.0,0.0,0.0,0.0,0.39903222835776697,0.0
Dressing Table for Bedroom Furniture Home 4 Cabinets & Time Display Makeup Vanity Table Set Vanity Desk With Mirror and Lights,377.01,212.67,6,Free shipping,43.590355693482934,93,0.0,0.0,0.2178470785975963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607032397232623,0.0,0.0,0.0,0.0,0.0,0.0,0.20066235309678795,0.2701288005550614,0.0,0.0,0.3050084006164482,0.0,0.3302044402906289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23975471062489595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3801035870384307,0.0,0.6060654810530551,0.0,0.0,0.0,0.0
"Patio Furniture Outdoor Set, Terrace Sofa Set, All-weather PE Rattan with Padded Cushions, Garden Furniture Sets",681.72,334.86,13,Free shipping,50.88012673825031,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4729644984652947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31995820199491354,0.33692057721429525,0.0,0.3891486745840682,0.0,0.0,0.5651058343300716,0.0,0.0,0.0,0.0,0.299390316965691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Light Luxury Makeup Stools Round Stool Chairs Dressing Stool Vanity Chair Storages Bench Bedrooms Sofas Side Stools Furniture,47.73,26.76,5,Free shipping,43.93463230672533,93,0.0,0.0,0.0,0.0,0.0,0.0,0.27983302869154547,0.3481161615319455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23199570785746884,0.0,0.0,0.0,0.35263535342554503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706816067688907,0.0,0.0,0.0,0.35035119471827725,0.0,0.0,0.0,0.0
New Dining Table Set Glass for Small Spaces Kitchen Table and Chairs for 4 Table with Chairs Home Furniture Rectangular Modern,146.05,146.05,15,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5684247231712993,0.0,0.0,0.0,0.0,0.3150792323336254,0.0,0.0,0.0,0.0,0.0,0.18940817834409834,0.25497859086069613,0.0,0.0,0.0,0.0,0.0,0.22940500308759673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22630803580268039,0.0,0.0,0.0,0.28853280313173857,0.0,0.0,0.0,0.0,0.5381781402335132,0.0,0.0,0.0,0.0,0.0,0.0
"3/4 Pieces Patio Furniture Set, Outdoor Rattan Woven Conversation Sectional L-Shaped Sofa for Backyard, Boho Detachable Lounger",375.69,375.69,4,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733708757399464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36986815781458215,0.38947647676198077,0.0,0.4498515821347308,0.0,0.4560066213246709,0.3266280604946936,0.0,0.0,0.0,0.0,0.3460919092343955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multi-functional Inflatable Sofa Bed Lazy Chair for Adults with Five-in-One Design Home Furniture Living Room Sofas Folding Sets,12.79,12.79,14,Free shipping,0.0,93,0.0,0.45659600018695995,0.0,0.0,0.0,0.0,0.3724214873536545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30875621431800215,0.4156432163307391,0.0,0.3512461514234172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294898299489563,0.0,0.0,0.0,0.0,0.0,0.0,0.3908903148957024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Side Bed Table With LED Light Bedside Tables for the Bedroom Furniture Generic Nightstand Set of 2 LED Nightstand With 2 Drawers,247.81,142.68,28,Free shipping,42.42363100762681,93,0.0,0.3342855953180781,0.2454070907535255,0.3680837464583114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2816055950446773,0.0,0.0,0.0,0.2260483115690621,0.0,0.6658527381204863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700862752334301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21409540141776767,0.0,0.0,0.0,0.0,0.0,0.0
"4-Piece Patio Furniture Wicker Outdoor Bistro Set, All-Weather Chairs , Balcony and Deck with Soft Cushions and Metal Table",425.67,249.4,3,Free shipping,41.41001245095966,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3919199051005074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611879190184637,0.0,0.0,0.0,0.0,0.42311599482629736,0.0,0.0,0.0,0.0,0.35338473489283634,0.37211919593393605,0.0,0.0,0.0,0.0,0.31207166155769017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2473769079697152,0.0,0.0,0.0,0.0,0.420969108706485,0.0
"GYUTEI Aluminium Patio Furniture Set, 7 Pieces of Outdoor Furniture, PE Rattan with Storage Table with 2 Footstools (Beige)",550.15,550.15,2,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5367771958880221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3631271840180315,0.38237813463991693,0.0,0.4416528830484816,0.0,0.0,0.3206751522745795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670018739851468,0.25419683170347207,0.0,0.0,0.0,0.0,0.0,0.0
"Garden Furniture Sets, Outdoor PE Rattan Lounge Daybed with Retractable Canopy & 2 Folding Side Trays, Patio Furniture Set",295.19,295.19,3,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5774489154633219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390641406141638,0.41135100528892504,0.0,0.47511701369071885,0.0,0.0,0.34497277513931657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"4-Piece Rattan Patio Furniture Set, Chairs, and Table Set for Outdoor Living Spaces, with Cushions and Metal Table",243.78,243.78,1,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312631293995496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083474608869194,0.0,0.0,0.23701950082856849,0.0,0.3375161589172514,0.0,0.0,0.0,0.0,0.2818921047642897,0.29683643068742754,0.0,0.3428508419561645,0.0,0.0,0.4978740099821424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3946610612867117,0.0,0.0,0.0,0.0,0.0,0.0
Outdoor Furniture Sets Sectional PE Rattan Outdoor Furniture Patio Conversation Set with Cushions for Balcony Lawn and Garden,441.86,441.86,2,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4442233093559108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6010298523755983,0.3164465288322698,0.0,0.3655008200745241,0.0,0.37050174029100597,0.26538269222849276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Dresser for Bedroom Furnitures Toilet Furniture Makeup Table Entryway and Hallway 6 Drawer Dresser With Gold Hardware Desk,182.94,182.94,1,Free shipping,0.0,93,0.0,0.0,0.23993973074981145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2871420886040439,0.0,0.3337643756270908,0.0,0.6577312177540654,0.0,0.0,0.22101224071314282,0.0,0.0,0.0,0.33594039447976654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093256263020754,0.0,0.0,0.0,0.33233982051329064,0.0,0.0
Miereirl Round Nesting Coffee Table Circle Accent Tables for Small Spaces Side End Set of 2 Living Room Balcony Office,46.1,46.1,4,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468914216705936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3284484298822312,0.0,0.0,0.0,0.0,0.4360085199120759,0.0,0.0,0.0,0.0,0.0,0.3081042080328489,0.0,0.3449630437287944,0.0,0.0,0.0,0.4398127253011432,0.0,0.0,0.0,0.0,0.27344966439919904,0.0,0.0,0.0,0.0,0.0,0.0
Girl Free Shipping Wood Wardrobes Multifunction Storage Bedroom Designer Cupboard Clothes Drawer Vestidores Salon Furniture,10.24,10.24,4,Free shipping,0.0,93,0.0,0.0,0.3857044084315675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5365280299952145,0.0,0.0,0.0,0.0,0.3552783663381056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3534426958720675,0.0,0.0,0.0,0.0,0.0,0.0,0.5587712640184002
"Patio Furniture Sets, 7 Piece PE Rattan Wicker Sofa Set, Outdoor Sectional Furniture Chair Set, Outdoor Furniture Sets",277.65,277.65,3,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.20328065829238695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055897843952335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45603873408965145,0.24010766494431743,0.0,0.27732820697124283,0.0,0.2811227162053408,0.4027247117088422,0.0,0.0,0.0,0.0,0.21336158957085236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27162777628690093,0.0
6-Drawer Double Dresser Make Up Table Pure Black With Brushed Nickel Handles Vanity Desk Women's Furniture Makeup Dressing Table,142.88,142.88,7,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.37317563130243475,0.0,0.0,0.0,0.0,0.0,0.0,0.3075350411253981,0.0,0.3574684626822925,0.0,0.3522217834467023,0.0,0.0,0.2367086234810355,0.0,0.0,0.0,0.3597990233137925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4483840415480064,0.0,0.3574684626822925,0.0,0.0,0.0,0.0
